Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2020,Lithuania,Azerbaijan,LTU,AZE,17,0,0,0,0,0,0
2020,Luxembourg,Azerbaijan,LUX,AZE,13,0,0,0,0,0,0
2020,Latvia,Azerbaijan,LVA,AZE,11,5,0,0,0,0,0
2020,"Rep. of Moldova",Azerbaijan,MDA,AZE,5,0,0,0,0,0,0
2020,"Netherlands (Kingdom of the)",Azerbaijan,NLD,AZE,181,66,0,0,0,0,0
2020,Norway,Azerbaijan,NOR,AZE,20,0,0,0,0,0,0
2020,Poland,Azerbaijan,POL,AZE,10,8,0,0,0,0,0
2020,"Russian Federation",Azerbaijan,RUS,AZE,20,7,0,0,0,0,0
2020,Spain,Azerbaijan,ESP,AZE,50,65,0,0,0,0,0
2020,Slovenia,Azerbaijan,SVN,AZE,0,5,0,0,0,0,0
2020,Sweden,Azerbaijan,SWE,AZE,624,293,0,0,0,0,0
2020,Switzerland,Azerbaijan,CHE,AZE,190,88,0,0,0,0,0
2020,Turkmenistan,Azerbaijan,TKM,AZE,6,0,0,0,0,0,0
2020,Ukraine,Azerbaijan,UKR,AZE,70,25,0,0,0,0,0
2020,"United States of America",Azerbaijan,USA,AZE,487,1195,0,0,0,0,0
2020,Australia,Bahrain,AUS,BHR,89,6,0,0,0,0,0
2020,Canada,Bahrain,CAN,BHR,56,0,0,0,0,0,0
2020,France,Bahrain,FRA,BHR,10,0,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Bahrain,GBR,BHR,181,8,0,0,0,0,0
2020,Germany,Bahrain,DEU,BHR,80,5,0,0,0,0,0
2020,Ireland,Bahrain,IRL,BHR,6,10,0,0,0,0,0
2020,Iraq,Bahrain,IRQ,BHR,0,25,0,0,0,0,0
2020,Lebanon,Bahrain,LBN,BHR,16,6,0,0,0,0,0
2020,"Netherlands (Kingdom of the)",Bahrain,NLD,BHR,10,0,0,0,0,0,0
2020,"New Zealand",Bahrain,NZL,BHR,26,0,0,0,0,0,0
2020,"South Africa",Bahrain,ZAF,BHR,0,10,0,0,0,0,0
2020,Sweden,Bahrain,SWE,BHR,17,5,0,0,0,0,0
2020,"Syrian Arab Rep.",Bahrain,SYR,BHR,0,5,0,0,0,0,0
2020,"United States of America",Bahrain,USA,BHR,43,38,0,0,0,0,0
2020,Canada,Barbados,CAN,BRB,216,106,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Barbados,GBR,BRB,14,9,0,0,0,0,0
2020,"United States of America",Barbados,USA,BRB,0,5,0,0,0,0,0
2020,Angola,Burundi,AGO,BDI,18,99,0,0,0,0,0
2020,Egypt,Burundi,EGY,BDI,55,58,0,0,0,0,0
2020,Argentina,Burundi,ARG,BDI,5,0,0,0,0,0,0
2020,Australia,Burundi,AUS,BDI,48,27,0,0,0,0,0
2020,Austria,Burundi,AUT,BDI,14,0,0,0,0,0,0
2020,Burundi,Burundi,BDI,BDI,0,0,21863,0,0,0,919
2020,Belgium,Burundi,BEL,BDI,1611,555,0,0,0,0,0
2020,Benin,Burundi,BEN,BDI,7,0,0,0,0,0,0
2020,"Burkina Faso",Burundi,BFA,BDI,28,0,0,0,0,0,0
2020,Botswana,Burundi,BWA,BDI,73,0,0,0,0,0,0
2020,Brazil,Burundi,BRA,BDI,46,24,0,0,0,0,0
2020,Canada,Burundi,CAN,BDI,2796,294,0,0,0,0,0
2020,"Central African Rep.",Burundi,CAF,BDI,22,0,0,0,0,0,0
2020,Chad,Burundi,TCD,BDI,5,0,0,0,0,0,0
2020,China,Burundi,CHN,BDI,7,0,0,0,0,0,0
2020,Cameroon,Burundi,CMR,BDI,70,20,0,0,0,0,0
2020,Congo,Burundi,COG,BDI,71,8,0,0,0,0,10
2020,"Dem. Rep. of the Congo",Burundi,COD,BDI,46829,536,0,0,0,0,0
2020,"Costa Rica",Burundi,CRI,BDI,9,0,0,0,0,0,0
2020,Cyprus,Burundi,CYP,BDI,0,5,0,0,0,0,0
2020,Czechia,Burundi,CZE,BDI,5,0,0,0,0,0,0
2020,Denmark,Burundi,DNK,BDI,5,0,0,0,0,0,0
2020,Ethiopia,Burundi,ETH,BDI,59,72,0,0,0,0,0
2020,Finland,Burundi,FIN,BDI,5,5,0,0,0,0,0
2020,France,Burundi,FRA,BDI,1286,585,0,0,0,0,0
2020,Gabon,Burundi,GAB,BDI,7,0,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Burundi,GBR,BDI,55,16,0,0,0,0,0
2020,Germany,Burundi,DEU,BDI,114,55,0,0,0,0,0
2020,Ghana,Burundi,GHA,BDI,14,14,0,0,0,0,0
2020,Guinea-Bissau,Burundi,GNB,BDI,5,0,0,0,0,0,0
2020,Greece,Burundi,GRC,BDI,63,21,0,0,0,0,0
2020,Guinea,Burundi,GIN,BDI,6,0,0,0,0,0,0
2020,"China, Hong Kong SAR",Burundi,HKG,BDI,12,0,0,0,0,0,0
2020,"Cote d'Ivoire",Burundi,CIV,BDI,35,0,0,0,0,0,0
2020,India,Burundi,IND,BDI,0,5,0,0,0,0,0
2020,Ireland,Burundi,IRL,BDI,22,8,0,0,0,0,0
2020,Italy,Burundi,ITA,BDI,0,6,0,0,0,0,0
2020,Japan,Burundi,JPN,BDI,9,0,0,0,0,0,0
2020,Kenya,Burundi,KEN,BDI,6759,9761,0,0,0,0,0
2020,"Rep. of Korea",Burundi,KOR,BDI,45,12,0,0,0,0,0
2020,Luxembourg,Burundi,LUX,BDI,5,0,0,0,0,0,0
2020,Madagascar,Burundi,MDG,BDI,5,0,0,0,0,0,0
2020,Mali,Burundi,MLI,BDI,12,6,0,0,0,0,0
2020,Malawi,Burundi,MWI,BDI,2701,8281,0,0,0,0,7
2020,Morocco,Burundi,MAR,BDI,7,0,0,0,0,0,0
2020,Mozambique,Burundi,MOZ,BDI,905,7875,0,0,0,0,0
2020,Namibia,Burundi,NAM,BDI,296,165,0,0,0,0,0
2020,"Netherlands (Kingdom of the)",Burundi,NLD,BDI,92,13,0,0,0,0,0
2020,Norway,Burundi,NOR,BDI,44,0,0,0,0,0,0
2020,"New Zealand",Burundi,NZL,BDI,0,5,0,0,0,0,0
2020,Philippines,Burundi,PHL,BDI,13,0,0,0,0,0,0
2020,Romania,Burundi,ROU,BDI,8,0,0,0,0,0,0
2020,"South Africa",Burundi,ZAF,BDI,2636,6927,0,0,0,0,0
2020,Rwanda,Burundi,RWA,BDI,65037,64,0,0,0,0,1747
2020,Senegal,Burundi,SEN,BDI,8,8,0,0,0,0,0
2020,Spain,Burundi,ESP,BDI,6,0,0,0,0,0,0
2020,"Serbia and Kosovo: S/RES/1244 (1999)",Burundi,SRB,BDI,5,17,0,0,0,0,0
2020,"South Sudan",Burundi,SSD,BDI,103,847,0,0,0,0,0
2020,Sudan,Burundi,SDN,BDI,17,12,0,0,0,0,0
2020,Slovakia,Burundi,SVK,BDI,5,0,0,0,0,0,0
2020,Eswatini,Burundi,SWZ,BDI,184,148,0,0,0,0,0
2020,Sweden,Burundi,SWE,BDI,215,71,0,0,0,0,0
2020,Switzerland,Burundi,CHE,BDI,173,7,0,0,0,0,0
2020,"United Rep. of Tanzania",Burundi,TZA,BDI,183515,10539,0,0,0,0,14713
2020,Togo,Burundi,TGO,BDI,5,0,0,0,0,0,0
2020,Tunisia,Burundi,TUN,BDI,0,7,0,0,0,0,0
2020,Uganda,Burundi,UGA,BDI,48466,1262,0,0,0,0,0
2020,"United States of America",Burundi,USA,BDI,849,621,0,0,0,0,0
2020,Zambia,Burundi,ZMB,BDI,6743,939,0,0,0,0,0
2020,Zimbabwe,Burundi,ZWE,BDI,676,227,0,0,0,0,52
2020,Brazil,Belgium,BRA,BEL,0,6,0,0,0,0,0
2020,Canada,Belgium,CAN,BEL,5,0,0,0,0,0,0
2020,Germany,Belgium,DEU,BEL,6,5,0,0,0,0,0
2020,"Russian Federation",Belgium,RUS,BEL,0,17,0,0,0,0,0
2020,"United States of America",Belgium,USA,BEL,17,34,0,0,0,0,0
2020,Afghanistan,Benin,AFG,BEN,0,5,0,0,0,0,0
2020,Algeria,Benin,DZA,BEN,0,54,0,0,0,0,0
2020,Austria,Benin,AUT,BEN,5,24,0,0,0,0,0
2020,Burundi,Benin,BDI,BEN,0,0,0,0,0,0,12
2020,Belgium,Benin,BEL,BEN,38,60,0,0,0,0,0
2020,"Burkina Faso",Benin,BFA,BEN,8,0,0,0,0,0,0
2020,Brazil,Benin,BRA,BEN,0,279,0,0,0,0,0
2020,Canada,Benin,CAN,BEN,48,69,0,0,0,0,0
2020,France,Benin,FRA,BEN,108,310,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Benin,GBR,BEN,8,21,0,0,0,0,0
2020,Germany,Benin,DEU,BEN,96,133,0,0,0,0,0
2020,Ghana,Benin,GHA,BEN,7,0,0,0,0,0,0
2020,Greece,Benin,GRC,BEN,0,5,0,0,0,0,0
2020,"Cote d'Ivoire",Benin,CIV,BEN,0,5,0,0,0,0,0
2020,India,Benin,IND,BEN,0,5,0,0,0,0,0
2020,Ireland,Benin,IRL,BEN,5,0,0,0,0,0,0
2020,Israel,Benin,ISR,BEN,0,5,0,0,0,0,0
2020,Italy,Benin,ITA,BEN,154,34,0,0,0,0,0
2020,Luxembourg,Benin,LUX,BEN,0,5,0,0,0,0,0
2020,Mauritania,Benin,MRT,BEN,0,5,0,0,0,0,0
2020,Mexico,Benin,MEX,BEN,0,8,0,0,0,0,0
2020,Nigeria,Benin,NGA,BEN,5,0,0,0,0,0,0
2020,Portugal,Benin,PRT,BEN,0,5,0,0,0,0,0
2020,"South Africa",Benin,ZAF,BEN,5,36,0,0,0,0,0
2020,Senegal,Benin,SEN,BEN,0,5,0,0,0,0,0
2020,Spain,Benin,ESP,BEN,5,20,0,0,0,0,0
2020,Sweden,Benin,SWE,BEN,10,0,0,0,0,0,0
2020,Switzerland,Benin,CHE,BEN,22,0,0,0,0,0,0
2020,Togo,Benin,TGO,BEN,0,11,0,0,0,0,0
2020,Tunisia,Benin,TUN,BEN,0,6,0,0,0,0,0
2020,"United States of America",Benin,USA,BEN,82,240,0,0,0,0,0
2020,Argentina,Bangladesh,ARG,BGD,5,87,0,0,0,0,0
2020,Australia,Bangladesh,AUS,BGD,410,1246,0,0,0,0,0
2020,Austria,Bangladesh,AUT,BGD,334,207,0,0,0,0,0
2020,Belgium,Bangladesh,BEL,BGD,21,20,0,0,0,0,0
2020,Bangladesh,Bangladesh,BGD,BGD,0,0,0,0,0,472000,0
2020,Brazil,Bangladesh,BRA,BGD,18,5617,0,0,0,0,0
2020,"Bosnia and Herzegovina",Bangladesh,BIH,BGD,0,5,0,0,0,0,1013
2020,Bulgaria,Bangladesh,BGR,BGD,9,10,0,0,0,0,0
2020,Canada,Bangladesh,CAN,BGD,1288,1292,0,0,0,0,0
2020,Chile,Bangladesh,CHL,BGD,0,7,0,0,0,0,0
2020,"Costa Rica",Bangladesh,CRI,BGD,0,16,0,0,0,0,0
2020,Cyprus,Bangladesh,CYP,BGD,5,1594,0,0,0,0,0
2020,Denmark,Bangladesh,DNK,BGD,18,6,0,0,0,0,0
2020,Ecuador,Bangladesh,ECU,BGD,5,14,0,0,0,0,0
2020,Fiji,Bangladesh,FJI,BGD,0,5,0,0,0,0,0
2020,Finland,Bangladesh,FIN,BGD,29,24,0,0,0,0,0
2020,France,Bangladesh,FRA,BGD,6496,8979,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Bangladesh,GBR,BGD,1667,2605,0,0,0,0,0
2020,Georgia,Bangladesh,GEO,BGD,0,17,0,0,0,0,0
2020,Germany,Bangladesh,DEU,BGD,796,589,0,0,0,0,0
2020,Greece,Bangladesh,GRC,BGD,318,3115,0,0,0,0,0
2020,"China, Hong Kong SAR",Bangladesh,HKG,BGD,12,0,0,0,0,0,0
2020,Croatia,Bangladesh,HRV,BGD,7,6,0,0,0,0,0
2020,Hungary,Bangladesh,HUN,BGD,11,0,0,0,0,0,0
2020,Iceland,Bangladesh,ISL,BGD,5,5,0,0,0,0,0
2020,India,Bangladesh,IND,BGD,8,0,0,0,0,0,0
2020,Indonesia,Bangladesh,IDN,BGD,0,5,0,0,0,0,0
2020,Ireland,Bangladesh,IRL,BGD,96,204,0,0,0,0,0
2020,Italy,Bangladesh,ITA,BGD,4360,2949,0,0,0,0,0
2020,Jordan,Bangladesh,JOR,BGD,0,7,0,0,0,0,0
2020,Japan,Bangladesh,JPN,BGD,18,0,0,0,0,0,0
2020,"Rep. of Korea",Bangladesh,KOR,BGD,128,1131,0,0,0,0,0
2020,Lebanon,Bangladesh,LBN,BGD,0,69,0,0,0,0,5
2020,"Sri Lanka",Bangladesh,LKA,BGD,0,5,0,0,0,0,0
2020,Latvia,Bangladesh,LVA,BGD,0,5,0,0,0,0,0
2020,"Rep. of Moldova",Bangladesh,MDA,BGD,0,7,0,0,0,0,0
2020,Mexico,Bangladesh,MEX,BGD,7,26,0,0,0,0,0
2020,Mali,Bangladesh,MLI,BGD,0,32,0,0,0,0,0
2020,Malaysia,Bangladesh,MYS,BGD,38,15,0,0,0,0,0
2020,Morocco,Bangladesh,MAR,BGD,0,132,0,0,0,0,0
2020,Malta,Bangladesh,MLT,BGD,12,134,0,0,0,0,0
2020,Nepal,Bangladesh,NPL,BGD,5,0,0,0,0,0,0
2020,"Netherlands (Kingdom of the)",Bangladesh,NLD,BGD,31,30,0,0,0,0,0
2020,Norway,Bangladesh,NOR,BGD,6,0,0,0,0,0,0
2020,Nauru,Bangladesh,NRU,BGD,19,20,0,0,0,0,0
2020,"New Zealand",Bangladesh,NZL,BGD,9,14,0,0,0,0,0
2020,Panama,Bangladesh,PAN,BGD,0,15,0,0,0,0,0
2020,Peru,Bangladesh,PER,BGD,26,0,0,0,0,0,0
2020,"Papua New Guinea",Bangladesh,PNG,BGD,15,5,0,0,0,0,0
2020,Poland,Bangladesh,POL,BGD,6,5,0,0,0,0,0
2020,Portugal,Bangladesh,PRT,BGD,5,7,0,0,0,0,0
2020,Romania,Bangladesh,ROU,BGD,7,43,0,0,0,0,0
2020,"South Africa",Bangladesh,ZAF,BGD,202,25482,0,0,0,0,0
2020,"Russian Federation",Bangladesh,RUS,BGD,5,0,0,0,0,0,0
2020,Somalia,Bangladesh,SOM,BGD,6,0,0,0,0,0,0
2020,Spain,Bangladesh,ESP,BGD,20,205,0,0,0,0,0
2020,"Serbia and Kosovo: S/RES/1244 (1999)",Bangladesh,SRB,BGD,0,0,0,0,0,0,253
2020,Slovakia,Bangladesh,SVK,BGD,0,5,0,0,0,0,0
2020,Slovenia,Bangladesh,SVN,BGD,0,5,0,0,0,0,0
2020,Sweden,Bangladesh,SWE,BGD,241,273,0,0,0,0,0
2020,Switzerland,Bangladesh,CHE,BGD,49,6,0,0,0,0,0
2020,"Trinidad and Tobago",Bangladesh,TTO,BGD,8,90,0,0,0,0,0
2020,Tunisia,Bangladesh,TUN,BGD,0,17,0,0,0,0,0
2020,Ukraine,Bangladesh,UKR,BGD,5,147,0,0,0,0,0
2020,Uruguay,Bangladesh,URY,BGD,0,128,0,0,0,0,0
2020,"United States of America",Bangladesh,USA,BGD,2162,7952,0,0,0,0,0
2020,Canada,Bahamas,CAN,BHS,353,554,0,0,0,0,0
2020,"South Africa",Bahamas,ZAF,BHS,0,14,0,0,0,0,0
2020,"United States of America",Bahamas,USA,BHS,181,127,0,0,0,0,0
2020,Australia,Bhutan,AUS,BTN,5,17,0,0,0,0,0
2020,Brazil,Bhutan,BRA,BTN,30,36,0,0,0,0,0
2020,France,Bhutan,FRA,BTN,127,0,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Bhutan,GBR,BTN,47,0,0,0,0,0,0
2020,Germany,Bhutan,DEU,BTN,20,0,0,0,0,0,0
2020,Ireland,Bhutan,IRL,BTN,11,0,0,0,0,0,0
2020,Luxembourg,Bhutan,LUX,BTN,5,0,0,0,0,0,0
2020,Nepal,Bhutan,NPL,BTN,6365,0,0,0,0,0,0
2020,"Netherlands (Kingdom of the)",Bhutan,NLD,BTN,97,0,0,0,0,0,0
2020,"United States of America",Bhutan,USA,BTN,34,358,0,0,0,0,0
2020,Algeria,"Burkina Faso",DZA,BFA,0,14,0,0,0,0,0
2020,Austria,"Burkina Faso",AUT,BFA,7,5,0,0,0,0,0
2020,Belgium,"Burkina Faso",BEL,BFA,106,125,0,0,0,0,0
2020,"Burkina Faso","Burkina Faso",BFA,BFA,0,0,1074993,0,0,0,0
2020,Brazil,"Burkina Faso",BRA,BFA,5,310,0,0,0,0,0
2020,Canada,"Burkina Faso",CAN,BFA,83,157,0,0,0,0,0
2020,Cameroon,"Burkina Faso",CMR,BFA,0,40,0,0,0,0,0
2020,"Costa Rica","Burkina Faso",CRI,BFA,0,5,0,0,0,0,0
2020,Cyprus,"Burkina Faso",CYP,BFA,0,5,0,0,0,0,0
2020,Finland,"Burkina Faso",FIN,BFA,5,0,0,0,0,0,0
2020,France,"Burkina Faso",FRA,BFA,341,405,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland","Burkina Faso",GBR,BFA,11,14,0,0,0,0,0
2020,Germany,"Burkina Faso",DEU,BFA,104,146,0,0,0,0,0
2020,Greece,"Burkina Faso",GRC,BFA,27,79,0,0,0,0,0
2020,"Cote d'Ivoire","Burkina Faso",CIV,BFA,0,5,0,0,0,0,0
2020,Israel,"Burkina Faso",ISR,BFA,0,8,0,0,0,0,0
2020,Italy,"Burkina Faso",ITA,BFA,675,127,0,0,0,0,0
2020,"Rep. of Korea","Burkina Faso",KOR,BFA,0,10,0,0,0,0,0
2020,Liberia,"Burkina Faso",LBR,BFA,0,5,0,0,0,0,0
2020,Libya,"Burkina Faso",LBY,BFA,0,5,0,0,0,0,0
2020,Mauritania,"Burkina Faso",MRT,BFA,15,14,0,0,0,0,0
2020,Mexico,"Burkina Faso",MEX,BFA,5,18,0,0,0,0,0
2020,Mali,"Burkina Faso",MLI,BFA,12890,0,0,0,0,0,0
2020,Morocco,"Burkina Faso",MAR,BFA,0,35,0,0,0,0,0
2020,Malta,"Burkina Faso",MLT,BFA,5,12,0,0,0,0,0
2020,"Netherlands (Kingdom of the)","Burkina Faso",NLD,BFA,14,5,0,0,0,0,0
2020,Niger,"Burkina Faso",NER,BFA,0,0,0,0,0,0,3803
2020,"South Africa","Burkina Faso",ZAF,BFA,0,43,0,0,0,0,0
2020,"Saudi Arabia","Burkina Faso",SAU,BFA,0,11,0,0,0,0,0
2020,Senegal,"Burkina Faso",SEN,BFA,0,5,0,0,0,0,0
2020,Spain,"Burkina Faso",ESP,BFA,0,115,0,0,0,0,0
2020,Sweden,"Burkina Faso",SWE,BFA,5,0,0,0,0,0,0
2020,Switzerland,"Burkina Faso",CHE,BFA,19,6,0,0,0,0,0
2020,Tunisia,"Burkina Faso",TUN,BFA,0,46,0,0,0,0,0
2020,"United States of America","Burkina Faso",USA,BFA,1377,3335,0,0,0,0,0
2020,Australia,Belarus,AUS,BLR,6,0,0,0,0,0,0
2020,Austria,Belarus,AUT,BLR,35,16,0,0,0,0,0
2020,Belgium,Belarus,BEL,BLR,41,55,0,0,0,0,0
2020,Canada,Belarus,CAN,BLR,45,0,0,0,0,0,0
2020,Cyprus,Belarus,CYP,BLR,0,5,0,0,0,0,0
2020,Czechia,Belarus,CZE,BLR,134,63,0,0,0,0,0
2020,Denmark,Belarus,DNK,BLR,5,11,0,0,0,0,0
2020,Finland,Belarus,FIN,BLR,14,6,0,0,0,0,0
2020,France,Belarus,FRA,BLR,536,146,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Belarus,GBR,BLR,121,33,0,0,0,0,0
2020,Germany,Belarus,DEU,BLR,187,290,0,0,0,0,0
2020,Greece,Belarus,GRC,BLR,5,0,0,0,0,0,0
2020,Croatia,Belarus,HRV,BLR,5,0,0,0,0,0,0
2020,Ireland,Belarus,IRL,BLR,19,5,0,0,0,0,0
2020,Israel,Belarus,ISR,BLR,5,850,0,0,0,0,0
2020,Italy,Belarus,ITA,BLR,0,33,0,0,0,0,0
2020,Lithuania,Belarus,LTU,BLR,35,65,0,0,0,0,0
2020,Luxembourg,Belarus,LUX,BLR,0,7,0,0,0,0,0
2020,Latvia,Belarus,LVA,BLR,12,33,0,0,0,0,0
2020,Montenegro,Belarus,MNE,BLR,5,0,0,0,0,0,0
2020,Malta,Belarus,MLT,BLR,9,0,0,0,0,0,0
2020,"Netherlands (Kingdom of the)",Belarus,NLD,BLR,32,55,0,0,0,0,0
2020,Norway,Belarus,NOR,BLR,5,0,0,0,0,0,0
2020,Panama,Belarus,PAN,BLR,7,0,0,0,0,0,0
2020,Poland,Belarus,POL,BLR,116,304,0,0,0,0,0
2020,Portugal,Belarus,PRT,BLR,16,0,0,0,0,0,0
2020,Spain,Belarus,ESP,BLR,12,105,0,0,0,0,0
2020,Sweden,Belarus,SWE,BLR,105,92,0,0,0,0,0
2020,Switzerland,Belarus,CHE,BLR,54,21,0,0,0,0,0
2020,Ukraine,Belarus,UKR,BLR,26,26,0,0,0,0,0
2020,"United States of America",Belarus,USA,BLR,1547,2477,0,0,0,0,0
2020,Argentina,"Bolivia (Plurinational State of)",ARG,BOL,65,56,0,0,0,0,0
2020,Brazil,"Bolivia (Plurinational State of)",BRA,BOL,153,455,0,0,0,0,0
2020,Canada,"Bolivia (Plurinational State of)",CAN,BOL,21,30,0,0,0,0,0
2020,Chile,"Bolivia (Plurinational State of)",CHL,BOL,0,21,0,0,0,0,0
2020,Colombia,"Bolivia (Plurinational State of)",COL,BOL,5,0,0,0,0,0,0
2020,"Costa Rica","Bolivia (Plurinational State of)",CRI,BOL,0,5,0,0,0,0,0
2020,France,"Bolivia (Plurinational State of)",FRA,BOL,39,6,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland","Bolivia (Plurinational State of)",GBR,BOL,22,24,0,0,0,0,0
2020,Germany,"Bolivia (Plurinational State of)",DEU,BOL,7,0,0,0,0,0,0
2020,Ireland,"Bolivia (Plurinational State of)",IRL,BOL,21,47,0,0,0,0,0
2020,Israel,"Bolivia (Plurinational State of)",ISR,BOL,0,5,0,0,0,0,0
2020,Italy,"Bolivia (Plurinational State of)",ITA,BOL,0,9,0,0,0,0,0
2020,"Rep. of Korea","Bolivia (Plurinational State of)",KOR,BOL,0,5,0,0,0,0,0
2020,Mexico,"Bolivia (Plurinational State of)",MEX,BOL,0,16,0,0,0,0,0
2020,Paraguay,"Bolivia (Plurinational State of)",PRY,BOL,16,5,0,0,0,0,0
2020,Peru,"Bolivia (Plurinational State of)",PER,BOL,20,22,0,0,0,0,0
2020,Spain,"Bolivia (Plurinational State of)",ESP,BOL,9,170,0,0,0,0,0
2020,Sweden,"Bolivia (Plurinational State of)",SWE,BOL,56,6,0,0,0,0,0
2020,Uruguay,"Bolivia (Plurinational State of)",URY,BOL,5,5,0,0,0,0,0
2020,"United States of America","Bolivia (Plurinational State of)",USA,BOL,96,483,0,0,0,0,0
2020,Canada,Botswana,CAN,BWA,144,0,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Botswana,GBR,BWA,30,85,0,0,0,0,0
2020,Germany,Botswana,DEU,BWA,5,0,0,0,0,0,0
2020,Ireland,Botswana,IRL,BWA,12,38,0,0,0,0,0
2020,Israel,Botswana,ISR,BWA,0,6,0,0,0,0,0
2020,"United States of America",Botswana,USA,BWA,0,5,0,0,0,0,0
2020,Argentina,Brazil,ARG,BRA,0,10,0,0,0,0,0
2020,Australia,Brazil,AUS,BRA,8,183,0,0,0,0,0
2020,Belgium,Brazil,BEL,BRA,10,285,0,0,0,0,0
2020,Canada,Brazil,CAN,BRA,116,508,0,0,0,0,0
2020,"Costa Rica",Brazil,CRI,BRA,0,13,0,0,0,0,0
2020,Ecuador,Brazil,ECU,BRA,5,15,0,0,0,0,0
2020,Finland,Brazil,FIN,BRA,5,0,0,0,0,0,0
2020,France,Brazil,FRA,BRA,31,13,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland",Brazil,GBR,BRA,29,245,0,0,0,0,0
2020,Germany,Brazil,DEU,BRA,32,50,0,0,0,0,0
2020,Greece,Brazil,GRC,BRA,0,12,0,0,0,0,0
2020,Ireland,Brazil,IRL,BRA,20,211,0,0,0,0,0
2020,Israel,Brazil,ISR,BRA,0,8,0,0,0,0,0
2020,Italy,Brazil,ITA,BRA,179,231,0,0,0,0,0
2020,"Rep. of Korea",Brazil,KOR,BRA,0,18,0,0,0,0,0
2020,Mexico,Brazil,MEX,BRA,60,757,0,0,0,0,0
2020,"New Zealand",Brazil,NZL,BRA,0,6,0,0,0,0,0
2020,Paraguay,Brazil,PRY,BRA,0,5,0,0,0,0,0
2020,Peru,Brazil,PER,BRA,5,12,0,0,0,0,0
2020,Portugal,Brazil,PRT,BRA,0,13,0,0,0,0,0
2020,Spain,Brazil,ESP,BRA,39,975,0,0,0,0,0
2020,Sweden,Brazil,SWE,BRA,8,22,0,0,0,0,0
2020,Switzerland,Brazil,CHE,BRA,12,5,0,0,0,0,0
2020,Uruguay,Brazil,URY,BRA,0,15,0,0,0,0,0
2020,"United States of America",Brazil,USA,BRA,989,13245,0,0,0,0,0
2020,Egypt,"Brunei Darussalam",EGY,BRN,0,5,0,0,0,0,0
2020,Australia,"Brunei Darussalam",AUS,BRN,0,5,0,0,0,0,0
2020,Argentina,"Bosnia and Herzegovina",ARG,BIH,6,0,0,0,0,0,0
2020,Australia,"Bosnia and Herzegovina",AUS,BIH,0,5,0,0,0,0,0
2020,Austria,"Bosnia and Herzegovina",AUT,BIH,65,7,0,0,0,0,0
2020,Belgium,"Bosnia and Herzegovina",BEL,BIH,44,55,0,0,0,0,0
2020,Brazil,"Bosnia and Herzegovina",BRA,BIH,5,0,0,0,0,0,0
2020,"Bosnia and Herzegovina","Bosnia and Herzegovina",BIH,BIH,0,0,96305,0,0,0,1089
2020,Cyprus,"Bosnia and Herzegovina",CYP,BIH,15,0,0,0,0,0,0
2020,Czechia,"Bosnia and Herzegovina",CZE,BIH,5,0,0,0,0,0,0
2020,Denmark,"Bosnia and Herzegovina",DNK,BIH,5,0,0,0,0,0,0
2020,France,"Bosnia and Herzegovina",FRA,BIH,4113,571,0,0,0,0,0
2020,"United Kingdom of Great Britain and Northern Ireland","Bosnia and Herzegovina",GBR,BIH,10,7,0,0,0,0,0
2020,Germany,"Bosnia and Herzegovina",DEU,BIH,1358,358,0,0,0,0,0
2020,Croatia,"Bosnia and Herzegovina",HRV,BIH,5,0,0,0,0,0,0
2020,Ireland,"Bosnia and Herzegovina",IRL,BIH,5,0,0,0,0,0,0
2020,Italy,"Bosnia and Herzegovina",ITA,BIH,0,64,0,0,0,0,0
2020,Jordan,"Bosnia and Herzegovina",JOR,BIH,9,0,0,0,0,0,0
2020,Luxembourg,"Bosnia and Herzegovina",LUX,BIH,5,0,0,0,0,0,0
2020,Montenegro,"Bosnia and Herzegovina",MNE,BIH,5,0,0,0,0,0,39
2020,"Netherlands (Kingdom of the)","Bosnia and Herzegovina",NLD,BIH,8,0,0,0,0,0,0
2020,Panama,"Bosnia and Herzegovina",PAN,BIH,5,0,0,0,0,0,0
2020,Poland,"Bosnia and Herzegovina",POL,BIH,7,0,0,0,0,0,0
2020,Portugal,"Bosnia and Herzegovina",PRT,BIH,10,0,0,0,0,0,0
2020,"Serbia and Kosovo: S/RES/1244 (1999)","Bosnia and Herzegovina",SRB,BIH,8124,0,0,0,0,0,0
2020,Slovakia,"Bosnia and Herzegovina",SVK,BIH,36,0,0,0,0,0,0
